4.83 -1.6197340904798239 + 0.0im 1.134128830824428
4.84 -1.619734582959937 + 0.0im 1.1341398979083877
4.8500000000000005 -1.6197350691656132 + 0.0im 1.1341508444699024
4.86 -1.619735549215729 + 0.0im 1.1341616724223686
4.87 -1.619736023226535 + 0.0im 1.1341723836407671
4.88 -1.619736491311738 + 0.0im 1.1341829799627567
4.89 -1.6197369535825825 + 0.0im 1.134193463189728
4.9 -1.6197374101479367 + 0.0im 1.1342038350878496
4.91 -1.6197378611143622 + 0.0im 1.1342140973891897
4.92 -1.6197383065861988 + 0.0im 1.1342242517930294
4.93 -1.619738746665634 + 0.0im 1.1342342999682575
4.94 -1.6197391814527808 + 0.0im 1.1342442435655253
4.95 -1.6197396110457634 + 0.0im 1.13425408344742
4.96 -1.619740035540698 + 0.0im 1.1342638231757072
4.97 -1.619740455031943 + 0.0im 1.1342734624717972
4.98 -1.6197408696119957 + 0.0im 1.1342830033923643
4.99 -1.619741279371635 + 0.0im 1.1342924474382747
5.0 -1.6197416843999795 + 0.0im 1.1343017960748698
